gena	genb	mut.info
637	BMX	CHEK2	-0.00370303678210782
638	BMX	CHUK	-0.0336885962455789
639	BMX	CSNK1A1	-0.0250309336540679
640	BMX	CSNK1D	0.0453190857447172
641	BMX	CSNK2A1	0.0352518177771808
642	BMX	DAPK1	-0.023545204031211
643	BMX	DYRK1A	0.0463065582319002
644	BMX	DYRK2	-0.0235525071354683
645	BMX	EGFR	-0.0194349286625828
646	BMX	ERBB2	-0.000540886877185009
647	BMX	FER	0.010457001727687
648	BMX	FYN	0.0141036034090209
649	BMX	GRK4	0.00769094107992174
650	BMX	GSK3B	0.00159610243438468
651	BMX	HCK	0.0594891034285947
652	BMX	IKBKB	0.0261924503403508
653	BMX	INSR	0.0264294296339891
654	BMX	IRAK1	0.00113466135522522
655	BMX	JAK2	0.0281763989640762
656	BMX	LATS1	0.0497773990021866
657	BMX	LCK	0.00430594354672209
658	BMX	LYN	0.0645494429037834
659	BMX	MAP2K1	0.0537675897001675
660	BMX	MAP2K4	0.0765416021419494
661	BMX	MAP3K5	0.0702415258784708
662	BMX	MAP3K7	0.0810917141074547
663	BMX	MAP3K8	0.0477510855610621
664	BMX	MAPK1	-0.0266494564509205
665	BMX	MAPK11	-0.00296330028940872
666	BMX	MAPK14	-0.0176349349779965
667	BMX	MAPK7	0.0233104294547983
668	BMX	MAPK8	0.0378022918190402
669	BMX	MAPKAPK2	-0.0023781683442694
670	BMX	MARK2	0.00110303512279941
671	BMX	MELK	0.0246263770286719
672	BMX	MET	1.30206699769929
673	BMX	MTOR	-0.000138653473125139
674	BMX	NEK6	0.0175344558920365
675	BMX	PAK1	0.0423712739005468
676	BMX	PAK2	-0.0095475664198883
677	BMX	PAK4	0.0541627730465315
678	BMX	PDGFRB	0.132597410382021
679	BMX	PDPK1	-0.0382220015538213
680	BMX	PIM1	0.0542985990742419
681	BMX	PLK1	0.0570228048977821
682	BMX	PLK3	0.126184291323287
683	BMX	PRKAA1	0.0811597603447014
684	BMX	PRKACA	-0.0361219025489783
685	BMX	PRKCA	0.0572273644902941
686	BMX	PRKCB	-0.012549110889009
687	BMX	PRKCD	-0.029430965713332
688	BMX	PRKCE	0.0978314380231584
689	BMX	PRKCI	0.024272512518996
690	BMX	PRKCQ	-0.0179239886641192
691	BMX	PRKCZ	-0.0172888700255047
692	BMX	PRKD1	0.0220606412875535
693	BMX	PRKG1	0.00752559861122215
694	BMX	RET	0.100163121322226
695	BMX	ROCK1	0.0100776293455915
696	BMX	RPS6KA1	0.0696979368115036
697	BMX	RPS6KA3	0.00864039455164711
698	BMX	RPS6KA5	-0.0235002436273657
699	BMX	RPS6KB1	-0.0149846559455078
700	BMX	SGK1	0.0227653962278263
701	BMX	SRC	0.180708057596871
702	BMX	STK11	0.0181166342886012
703	BMX	STK4	-0.0228641839102055
704	BMX	SYK	0.0620606403673829
705	BMX	TBK1	0.0213329012131878
706	BMX	TTK	0.0290483858754476
707	BMX	ULK1	0.0506264587901715
708	BMX	VRK1	0.200122823951643
709	BRAF	BTK	0.032019810746319
710	BRAF	CAMK1	0.0442617200140196
711	BRAF	CAMK2A	0.00300345038575145
712	BRAF	CAMK2D	0.0298481137293196
713	BRAF	CDC7	-0.00161133077968589
714	BRAF	CDK1	0.0635435689341923
715	BRAF	CDK2	0.00292763583231714
716	BRAF	CDK4	0.0285960226156003
717	BRAF	CDK5	0.0272002277419006
718	BRAF	CDK7	0.00320995450385109
719	BRAF	CDK9	0.00339648481522836
720	BRAF	CHEK1	0.0259395075370064
721	BRAF	CHEK2	-0.00170716503229862
722	BRAF	CHUK	-0.0266574072568719
723	BRAF	CSNK1A1	-0.0161976275575384
724	BRAF	CSNK1D	-0.0468082623063424
725	BRAF	CSNK2A1	-0.0320784267845831
726	BRAF	DAPK1	0.124942832316289
727	BRAF	DYRK1A	0.0225100629810662
728	BRAF	DYRK2	0.0101737816503702
729	BRAF	EGFR	-0.00437729354658867
730	BRAF	ERBB2	-0.0126289040599481
731	BRAF	FER	0.0359788117635667
732	BRAF	FYN	-0.00577568954733199
733	BRAF	GRK4	0.00516147752405871
734	BRAF	GSK3B	-0.0156918446145777
735	BRAF	HCK	-0.0116964513899829
736	BRAF	IKBKB	0.0258714764506554
737	BRAF	INSR	0.0549515350930401
738	BRAF	IRAK1	0.0480691353610361
739	BRAF	JAK2	-0.0256892520329259
740	BRAF	LATS1	0.162590699111751
741	BRAF	LCK	-0.0179256879100071
742	BRAF	LYN	0.0233199029272857
743	BRAF	MAP2K1	0.0130576743383699
744	BRAF	MAP2K4	0.00787187918607479
745	BRAF	MAP3K5	0.0430603747963181
746	BRAF	MAP3K7	0.0553710498043554
747	BRAF	MAP3K8	0.198610588126884
748	BRAF	MAPK1	-0.0733174046949223
749	BRAF	MAPK11	-0.00178405235943302
750	BRAF	MAPK14	0.0045939752881603
751	BRAF	MAPK7	0.0150264831514457
752	BRAF	MAPK8	-0.0141102922532994
753	BRAF	MAPKAPK2	0.012817032530557
754	BRAF	MARK2	-0.0175784354840776
755	BRAF	MELK	-0.00329247717662451
756	BRAF	MET	0.00868161614366247
757	BRAF	MTOR	-0.0207194676583438
758	BRAF	NEK6	0.0459178825953206
759	BRAF	PAK1	0.0151508913084788
760	BRAF	PAK2	0.00982094012191137
761	BRAF	PAK4	0.00901034295997949
762	BRAF	PDGFRB	-0.0120554824632553
763	BRAF	PDPK1	0.0626039966215544
764	BRAF	PIM1	0.17300758526822
765	BRAF	PLK1	-0.00590061851006851
766	BRAF	PLK3	-0.0144808260770377
767	BRAF	PRKAA1	0.0243856342909288
768	BRAF	PRKACA	0.0273259822963325
769	BRAF	PRKCA	0.0300240917717378
770	BRAF	PRKCB	0.0601029891642844
771	BRAF	PRKCD	0.00522811604909812
772	BRAF	PRKCE	0.0630125996591371
773	BRAF	PRKCI	0.106317667889507
774	BRAF	PRKCQ	0.108334667555717
775	BRAF	PRKCZ	0.00696013235937265
776	BRAF	PRKD1	0.00288399038253573
777	BRAF	PRKG1	0.0229329987274829
778	BRAF	RET	-0.0157069486597026
779	BRAF	ROCK1	0.019558212322444
780	BRAF	RPS6KA1	0.0192069519360851
781	BRAF	RPS6KA3	-0.00177171191343195
782	BRAF	RPS6KA5	0.059645560797521
783	BRAF	RPS6KB1	-0.0167985784687126
784	BRAF	SGK1	0.0280507396362362
785	BRAF	SRC	0.0195232775765861
786	BRAF	STK11	0.0269607575357371
787	BRAF	STK4	0.0283991676828901
788	BRAF	SYK	0.0355781930746444
789	BRAF	TBK1	0.0365591843097848
790	BRAF	TTK	-0.0137198374990604
791	BRAF	ULK1	0.0209578933709542
792	BRAF	VRK1	-0.00617501398877351
793	BTK	CAMK1	-0.00238742360857813
794	BTK	CAMK2A	0.0208458551866508
795	BTK	CAMK2D	-0.0466379836077797
796	BTK	CDC7	0.103595679298743
797	BTK	CDK1	0.000147508382154271
798	BTK	CDK2	-0.0408889190740602
799	BTK	CDK4	0.00563718259324109
800	BTK	CDK5	-0.0413795720124366
801	BTK	CDK7	0.00938821173977367
802	BTK	CDK9	-0.0217632907422738
803	BTK	CHEK1	0.0629655182865791
804	BTK	CHEK2	0.0187007221157085
805	BTK	CHUK	0.00510529920013703
806	BTK	CSNK1A1	-0.00529670831135132
807	BTK	CSNK1D	-0.000111447706316881
808	BTK	CSNK2A1	-0.00498596414135033
809	BTK	DAPK1	0.0145426102539039
810	BTK	DYRK1A	0.018333043764815
811	BTK	DYRK2	0.0160598274496229
812	BTK	EGFR	-0.0509156684444472
813	BTK	ERBB2	0.0634231201153126
814	BTK	FER	-0.0404342287915966
815	BTK	FYN	0.00410426350236648
816	BTK	GRK4	0.00117668146701
817	BTK	GSK3B	0.0275868443052865
818	BTK	HCK	0.270648166592025
819	BTK	IKBKB	0.0265684649423852
820	BTK	INSR	0.0488365459097277
821	BTK	IRAK1	0.0777189386971662
822	BTK	JAK2	0.131648407398581
823	BTK	LATS1	0.00280911895863767
824	BTK	LCK	0.274379055757106
825	BTK	LYN	0.470000648094512
826	BTK	MAP2K1	-0.00266536748168633
827	BTK	MAP2K4	0.0528371320428915
828	BTK	MAP3K5	0.146198017139958
829	BTK	MAP3K7	0.0204085465248633
830	BTK	MAP3K8	0.0240342211096953
831	BTK	MAPK1	0.00526225158641935
832	BTK	MAPK11	0.0181426211166835
833	BTK	MAPK14	0.0522308436300509
834	BTK	MAPK7	-0.0152077649735567
835	BTK	MAPK8	0.0490483996094309
836	BTK	MAPKAPK2	0.064280135922127
837	BTK	MARK2	-0.0214482142137769
838	BTK	MELK	0.0575992620472778
839	BTK	MET	0.0457390834678462
840	BTK	MTOR	0.00225553046946914
841	BTK	NEK6	-0.0166217313733661
842	BTK	PAK1	0.0430576665768214
843	BTK	PAK2	-0.0169889981363545
844	BTK	PAK4	0.0579212700902287
845	BTK	PDGFRB	0.00973329173721638
846	BTK	PDPK1	-0.00809679343732306
847	BTK	PIM1	0.0597730738476754
848	BTK	PLK1	0.0113307440483679
849	BTK	PLK3	-0.0397427833099799
850	BTK	PRKAA1	0.0459461773347307
851	BTK	PRKACA	-0.0263817413863983
852	BTK	PRKCA	-0.016429815305635
853	BTK	PRKCB	0.0491443414409014
854	BTK	PRKCD	-0.0336060351436496
855	BTK	PRKCE	0.199745162555923
856	BTK	PRKCI	0.0237968448379622
857	BTK	PRKCQ	0.0126399602215228
858	BTK	PRKCZ	0.0243027647978566
859	BTK	PRKD1	-0.0176736581882189
860	BTK	PRKG1	0.0176803746567868
861	BTK	RET	0.0395578171470046
862	BTK	ROCK1	0.0229436311732449
863	BTK	RPS6KA1	0.00488382249319841
864	BTK	RPS6KA3	0.00422702974955058
865	BTK	RPS6KA5	0.0360283625818365
866	BTK	RPS6KB1	-0.0187423268109521
867	BTK	SGK1	0.0465611661142322
868	BTK	SRC	0.112632382212226
869	BTK	STK11	-0.00904361589652236
870	BTK	STK4	0.0119527711966008
871	BTK	SYK	0.346508559476316
872	BTK	TBK1	-0.0397891700726101
873	BTK	TTK	0.0219503776692731
874	BTK	ULK1	0.0712075944006081
875	BTK	VRK1	0.0497591837361888
876	CAMK1	CAMK2A	0.0566742205269399
877	CAMK1	CAMK2D	-0.0357325621802724
878	CAMK1	CDC7	0.0114162466569931
879	CAMK1	CDK1	0.0218938555376633
880	CAMK1	CDK2	0.0723472827308553
881	CAMK1	CDK4	0.0100644212204557
882	CAMK1	CDK5	-0.0178251988019866
883	CAMK1	CDK7	-0.0361881392523387
884	CAMK1	CDK9	-0.0254473978326351
885	CAMK1	CHEK1	0.0041840471859329
886	CAMK1	CHEK2	0.0129909147497145
887	CAMK1	CHUK	0.00111646642170093
888	CAMK1	CSNK1A1	-0.00641918185637902
889	CAMK1	CSNK1D	0.020577641960581
890	CAMK1	CSNK2A1	-0.0598042570607848
891	CAMK1	DAPK1	0.0149610157683586
892	CAMK1	DYRK1A	0.0264670261763991
893	CAMK1	DYRK2	-0.0279005944720252
894	CAMK1	EGFR	-0.0388198138630669
895	CAMK1	ERBB2	0.040790020636547
896	CAMK1	FER	0.104029664841343
897	CAMK1	FYN	0.0067431192069547
898	CAMK1	GRK4	-0.0241982960844922
899	CAMK1	GSK3B	0.0543192286249816
900	CAMK1	HCK	0.0435720585054282
901	CAMK1	IKBKB	0.0316633506407049
902	CAMK1	INSR	0.027545137557202
903	CAMK1	IRAK1	0.0383591098171747
904	CAMK1	JAK2	-0.00373304054235568
905	CAMK1	LATS1	0.0735536389118154
906	CAMK1	LCK	0.00559559936152709
907	CAMK1	LYN	-0.018281078158604
908	CAMK1	MAP2K1	0.0676840796387017
909	CAMK1	MAP2K4	0.249975814407514
910	CAMK1	MAP3K5	0.0783316866010786
911	CAMK1	MAP3K7	-0.0257823849248613
912	CAMK1	MAP3K8	-0.00112691273326426
913	CAMK1	MAPK1	0.0262197297971127
914	CAMK1	MAPK11	-0.0260952043605283
915	CAMK1	MAPK14	0.0064068354787894
916	CAMK1	MAPK7	0.0544893337635646
917	CAMK1	MAPK8	-0.018874777962564
918	CAMK1	MAPKAPK2	0.056499780694093
919	CAMK1	MARK2	-0.028336965058835
920	CAMK1	MELK	0.0096989272448349
921	CAMK1	MET	0.0510562675656896
922	CAMK1	MTOR	0.0140893649711655
923	CAMK1	NEK6	-0.043546907178083
924	CAMK1	PAK1	0.0367659655105284
925	CAMK1	PAK2	0.014989825468442
926	CAMK1	PAK4	-0.0308632533921314
927	CAMK1	PDGFRB	-0.027442526267607
928	CAMK1	PDPK1	0.000155148800858207
929	CAMK1	PIM1	-0.0249623809461506
930	CAMK1	PLK1	-7.35427126468124e-05
931	CAMK1	PLK3	-0.041114898634806
932	CAMK1	PRKAA1	0.219881874326431
933	CAMK1	PRKACA	0.0514026196697825
934	CAMK1	PRKCA	0.0237037678588923
935	CAMK1	PRKCB	0.0165369470301693
936	CAMK1	PRKCD	0.0357002590518514
937	CAMK1	PRKCE	0.0417749661783162
938	CAMK1	PRKCI	0.0345209949500997
939	CAMK1	PRKCQ	-0.00201717811090063
940	CAMK1	PRKCZ	0.0410836332947859
941	CAMK1	PRKD1	-0.0199804773138572
942	CAMK1	PRKG1	-0.000861581531196975
943	CAMK1	RET	0.0451746256538712
944	CAMK1	ROCK1	-0.0100165663477982
945	CAMK1	RPS6KA1	0.0303348942832873
946	CAMK1	RPS6KA3	0.0126058003627074
947	CAMK1	RPS6KA5	-0.0217060420583648
948	CAMK1	RPS6KB1	0.019739493824912
949	CAMK1	SGK1	-0.0113400194056812
950	CAMK1	SRC	0.00287632544277816
951	CAMK1	STK11	0.0093286425614405
952	CAMK1	STK4	0.0220918350912047
953	CAMK1	SYK	-0.02464303245696
954	CAMK1	TBK1	0.0290002286003377
955	CAMK1	TTK	0.00751523424770895
956	CAMK1	ULK1	0.00780383164220577
957	CAMK1	VRK1	0.00147184823334356
958	CAMK2A	CAMK2D	-0.00596860105984653
959	CAMK2A	CDC7	-0.0144393017306195
960	CAMK2A	CDK1	-0.00524852849913859
961	CAMK2A	CDK2	-0.0205799148179393
962	CAMK2A	CDK4	0.0325972834110022
963	CAMK2A	CDK5	-0.0541429616692346
964	CAMK2A	CDK7	-0.0249435933215363
965	CAMK2A	CDK9	-0.0445025110483179
966	CAMK2A	CHEK1	0.0203833811629313
967	CAMK2A	CHEK2	0.0409104092611532
968	CAMK2A	CHUK	0.00654307095644668
969	CAMK2A	CSNK1A1	0.0455384063621267
970	CAMK2A	CSNK1D	0.0183985947360465
971	CAMK2A	CSNK2A1	-0.0187775009029956
972	CAMK2A	DAPK1	-0.0425997185216405
973	CAMK2A	DYRK1A	-0.00339623123118749
974	CAMK2A	DYRK2	-0.00122176341992031
975	CAMK2A	EGFR	-0.0188692069892502
976	CAMK2A	ERBB2	-0.0281137540860135
977	CAMK2A	FER	0.0173381773313439
978	CAMK2A	FYN	0.00326761869256931
979	CAMK2A	GRK4	0.00437526606027383
980	CAMK2A	GSK3B	0.00848084475645372
981	CAMK2A	HCK	-0.0219593316311828
982	CAMK2A	IKBKB	-0.025207083545344
983	CAMK2A	INSR	0.0366180531504261
984	CAMK2A	IRAK1	-0.00854472905059822
985	CAMK2A	JAK2	0.0105766770893885
986	CAMK2A	LATS1	0.0670872194054644
987	CAMK2A	LCK	-0.0176633555470032
988	CAMK2A	LYN	-0.0148475511661879
989	CAMK2A	MAP2K1	-0.0458723672143142
990	CAMK2A	MAP2K4	0.0178965313931592
991	CAMK2A	MAP3K5	-0.0118052996437763
992	CAMK2A	MAP3K7	-0.0260868116617434
993	CAMK2A	MAP3K8	-0.0141841587379909
994	CAMK2A	MAPK1	0.0435641005411167
995	CAMK2A	MAPK11	-0.0234408730579334
996	CAMK2A	MAPK14	0.0337421425413789
997	CAMK2A	MAPK7	-0.00364263010126287
998	CAMK2A	MAPK8	-0.0439986531284156
999	CAMK2A	MAPKAPK2	-0.0106895474997408
1000	CAMK2A	MARK2	-0.0140146771997003
1001	CAMK2A	MELK	-0.0307680549800526
1002	CAMK2A	MET	-0.0227264413018862
1003	CAMK2A	MTOR	0.00596217527952536
1004	CAMK2A	NEK6	0.0307292788043734
1005	CAMK2A	PAK1	-0.0116517884322409
1006	CAMK2A	PAK2	0.000387974780247546
1007	CAMK2A	PAK4	-0.0132266560852656
1008	CAMK2A	PDGFRB	-0.0280209589788001
1009	CAMK2A	PDPK1	0.0122263139096681
1010	CAMK2A	PIM1	-0.00152832195031216
1011	CAMK2A	PLK1	0.0103312424412056
1012	CAMK2A	PLK3	0.0588997200458339
1013	CAMK2A	PRKAA1	0.0466706268735049
1014	CAMK2A	PRKACA	0.00841140119160322
1015	CAMK2A	PRKCA	-0.0179261212265391
1016	CAMK2A	PRKCB	-0.0131376797120168
1017	CAMK2A	PRKCD	0.0059085494034461
1018	CAMK2A	PRKCE	-0.00327590148106438
1019	CAMK2A	PRKCI	-0.0156402015854757
1020	CAMK2A	PRKCQ	0.0190277591965442
1021	CAMK2A	PRKCZ	-0.0144480098098088
1022	CAMK2A	PRKD1	0.0189630631143052
1023	CAMK2A	PRKG1	-0.00828965729674991
1024	CAMK2A	RET	0.0210019805867088
1025	CAMK2A	ROCK1	-0.0234524801296274
1026	CAMK2A	RPS6KA1	-0.0439126310919304
1027	CAMK2A	RPS6KA3	-0.0260725262727757
1028	CAMK2A	RPS6KA5	-0.029858610164827
1029	CAMK2A	RPS6KB1	-0.0371318964635323
1030	CAMK2A	SGK1	-0.00439221679229096
1031	CAMK2A	SRC	0.0253521154543126
1032	CAMK2A	STK11	-0.0123890968137852
1033	CAMK2A	STK4	0.0299797237933266
1034	CAMK2A	SYK	-0.024834713699021
1035	CAMK2A	TBK1	0.0146373978916294
1036	CAMK2A	TTK	-0.0387439517336574
1037	CAMK2A	ULK1	0.0413414876460996
1038	CAMK2A	VRK1	0.0117711707587391
1039	CAMK2D	CDC7	0.00159160374077683
1040	CAMK2D	CDK1	0.0667614507247674
1041	CAMK2D	CDK2	-0.00675963337913821
1042	CAMK2D	CDK4	-0.0107813087562825
1043	CAMK2D	CDK5	-0.0484382730839101
1044	CAMK2D	CDK7	0.0172420876554655
1045	CAMK2D	CDK9	0.0431565805380183
1046	CAMK2D	CHEK1	0.00826250131505724
1047	CAMK2D	CHEK2	0.0683652811053266
1048	CAMK2D	CHUK	-0.0116026120201207
1049	CAMK2D	CSNK1A1	0.00574449063493532
1050	CAMK2D	CSNK1D	-0.00866360611484573
1051	CAMK2D	CSNK2A1	0.0139980992751934
1052	CAMK2D	DAPK1	-0.0150094288454934
1053	CAMK2D	DYRK1A	-0.00281107976614692
1054	CAMK2D	DYRK2	0.0652307775695089
1055	CAMK2D	EGFR	0.00104031286704309
1056	CAMK2D	ERBB2	0.0256628069481293
1057	CAMK2D	FER	-0.023109797533591
1058	CAMK2D	FYN	-0.000972361629035134
1059	CAMK2D	GRK4	0.00961671156511557
1060	CAMK2D	GSK3B	-0.00163777222443962
1061	CAMK2D	HCK	0.0582094805544777
1062	CAMK2D	IKBKB	0.051186577265991
1063	CAMK2D	INSR	0.00556843639749349
1064	CAMK2D	IRAK1	-0.0172879891392732
1065	CAMK2D	JAK2	0.0113476046389298
1066	CAMK2D	LATS1	0.0481997858790457
1067	CAMK2D	LCK	-0.0182152234429864
1068	CAMK2D	LYN	0.0176054156595846
1069	CAMK2D	MAP2K1	0.000311218001610492
1070	CAMK2D	MAP2K4	0.0260850551637191
1071	CAMK2D	MAP3K5	0.000455062929857419
1072	CAMK2D	MAP3K7	0.021127725613896
1073	CAMK2D	MAP3K8	0.0318915947455087
1074	CAMK2D	MAPK1	0.0335246849629183
1075	CAMK2D	MAPK11	0.0518122001484107
1076	CAMK2D	MAPK14	-0.0199054922602189
1077	CAMK2D	MAPK7	0.00209927664961551
1078	CAMK2D	MAPK8	-0.0101852595712
1079	CAMK2D	MAPKAPK2	0.0454655136483595
1080	CAMK2D	MARK2	0.0788306578310189
1081	CAMK2D	MELK	-0.0403366820860329
1082	CAMK2D	MET	0.0704817962735831
1083	CAMK2D	MTOR	0.00727497026676271
1084	CAMK2D	NEK6	-0.00176031471278471
1085	CAMK2D	PAK1	0.0621088747530782
1086	CAMK2D	PAK2	0.0657444475268933
1087	CAMK2D	PAK4	0.0435886496892177
1088	CAMK2D	PDGFRB	0.0476589925481585
1089	CAMK2D	PDPK1	0.00947625511179062
1090	CAMK2D	PIM1	-0.00325001484788956
1091	CAMK2D	PLK1	0.0508638473672853
1092	CAMK2D	PLK3	0.0703836372910631
1093	CAMK2D	PRKAA1	0.0817035869619449
1094	CAMK2D	PRKACA	-0.0070759038129502
1095	CAMK2D	PRKCA	0.0254127303586698
1096	CAMK2D	PRKCB	-0.050784413824303
1097	CAMK2D	PRKCD	-0.00728834218104257
1098	CAMK2D	PRKCE	0.0232162472152408
1099	CAMK2D	PRKCI	-0.0511828992621775
1100	CAMK2D	PRKCQ	-0.0151852813824425
1101	CAMK2D	PRKCZ	-0.0115099377039716
1102	CAMK2D	PRKD1	0.0455132105569653
1103	CAMK2D	PRKG1	0.0947948256354669
1104	CAMK2D	RET	0.0440420092814069
1105	CAMK2D	ROCK1	-0.0135799713528888
1106	CAMK2D	RPS6KA1	-0.000848046121040724
1107	CAMK2D	RPS6KA3	-0.00317245927975129
1108	CAMK2D	RPS6KA5	-0.0243567459735745
1109	CAMK2D	RPS6KB1	0.0408638008621356
1110	CAMK2D	SGK1	0.00774909854760875
1111	CAMK2D	SRC	-0.0062770928715743
1112	CAMK2D	STK11	0.00822014823187356
1113	CAMK2D	STK4	0.0486940561815059
1114	CAMK2D	SYK	0.00186920624180775
1115	CAMK2D	TBK1	0.0554063879990592
1116	CAMK2D	TTK	0.0523530422273799
1117	CAMK2D	ULK1	0.00321377694290526
1118	CAMK2D	VRK1	0.146609384492606
1119	CDC7	CDK1	0.114347331509628
1120	CDC7	CDK2	0.0640185209440576
1121	CDC7	CDK4	0.025698110770664
1122	CDC7	CDK5	-0.00397398939510207
1123	CDC7	CDK7	0.3170341425471
1124	CDC7	CDK9	-0.0297681584075562
1125	CDC7	CHEK1	0.0547623969612392
1126	CDC7	CHEK2	-0.0433423659813892
1127	CDC7	CHUK	-0.0074456600761641
1128	CDC7	CSNK1A1	-0.00913243870704772
1129	CDC7	CSNK1D	-0.0117075117545911
1130	CDC7	CSNK2A1	0.0178861140695838
1131	CDC7	DAPK1	-0.0127931997641184
1132	CDC7	DYRK1A	0.00621099718059259
1133	CDC7	DYRK2	-0.0483919434760489
1134	CDC7	EGFR	-0.0232830267906508
1135	CDC7	ERBB2	0.0637738094856104
1136	CDC7	FER	-0.0201784408524768
1137	CDC7	FYN	0.0367877425733356
1138	CDC7	GRK4	-0.0251007991958216
1139	CDC7	GSK3B	0.0467851804390786
1140	CDC7	HCK	0.026588061128308
1141	CDC7	IKBKB	-0.0104964314621885
1142	CDC7	INSR	0.0311870553105367
1143	CDC7	IRAK1	0.0867241025086649
1144	CDC7	JAK2	0.0679750548433962
1145	CDC7	LATS1	-0.0263993254810027
1146	CDC7	LCK	0.0591016126671073
1147	CDC7	LYN	0.0599537553994889
1148	CDC7	MAP2K1	0.0695896088382497
1149	CDC7	MAP2K4	0.0430789981384754
1150	CDC7	MAP3K5	0.0808228193141343
1151	CDC7	MAP3K7	0.0154825339802098
1152	CDC7	MAP3K8	0.00635883641109203
1153	CDC7	MAPK1	0.0172413851185365
1154	CDC7	MAPK11	0.0126320921471654
1155	CDC7	MAPK14	0.0158856815925974
1156	CDC7	MAPK7	0.0818922583581516
1157	CDC7	MAPK8	0.00110592288620914
1158	CDC7	MAPKAPK2	0.0353376081913721
1159	CDC7	MARK2	-0.00189852538428248
1160	CDC7	MELK	0.0409445482522868
1161	CDC7	MET	-0.0230845469100585
1162	CDC7	MTOR	0.0720052086773793
1163	CDC7	NEK6	0.00133454267749222
1164	CDC7	PAK1	0.0276710028541931
1165	CDC7	PAK2	-0.00912764611587225
1166	CDC7	PAK4	0.00462202778982146
1167	CDC7	PDGFRB	-0.016884155363214
1168	CDC7	PDPK1	-0.0268551595469644
1169	CDC7	PIM1	0.0558975845606584
1170	CDC7	PLK1	0.0265300620775966
1171	CDC7	PLK3	-0.0226493085480168
1172	CDC7	PRKAA1	-0.0232766814864265
1173	CDC7	PRKACA	-0.00552945490438539
1174	CDC7	PRKCA	0.0355774742620385
1175	CDC7	PRKCB	0.00785412062185653
1176	CDC7	PRKCD	0.0330889943549426
1177	CDC7	PRKCE	0.0458980566443898
1178	CDC7	PRKCI	0.0316306043155778
1179	CDC7	PRKCQ	0.00221806984180528
1180	CDC7	PRKCZ	0.0510622800653806
1181	CDC7	PRKD1	0.0924311126200621
1182	CDC7	PRKG1	-0.0108016695465043
1183	CDC7	RET	0.13757531390179
1184	CDC7	ROCK1	-0.0138071229735974
1185	CDC7	RPS6KA1	0.0691467410590461
1186	CDC7	RPS6KA3	0.0414570474463893
1187	CDC7	RPS6KA5	0.00128983274895766
1188	CDC7	RPS6KB1	0.0314596523897892
1189	CDC7	SGK1	-0.00939233288288399
1190	CDC7	SRC	0.0607750140990806
1191	CDC7	STK11	-0.0892153784022112
1192	CDC7	STK4	-0.0397587181126164
1193	CDC7	SYK	0.0424719194461138
1194	CDC7	TBK1	-0.00166207793183926
1195	CDC7	TTK	0.0586644485258736
1196	CDC7	ULK1	-0.0059069157437035
1197	CDC7	VRK1	0.00972845435615355
1198	CDK1	CDK2	0.48820862230721
1199	CDK1	CDK4	0.129665360282195
1200	CDK1	CDK5	0.0755591603937056
1201	CDK1	CDK7	0.0794215194674868
1202	CDK1	CDK9	0.0238233091321058
1203	CDK1	CHEK1	0.0522747078403798
1204	CDK1	CHEK2	0.0168601043936913
1205	CDK1	CHUK	0.0238446342107004
1206	CDK1	CSNK1A1	0.00350443377255782
1207	CDK1	CSNK1D	0.00404829594591227
1208	CDK1	CSNK2A1	-0.0117039490012987
1209	CDK1	DAPK1	0.0159469229340274
1210	CDK1	DYRK1A	-0.00245729712844955
1211	CDK1	DYRK2	0.0237846764971144
1212	CDK1	EGFR	0.028368296160787
1213	CDK1	ERBB2	0.0853818651864273
1214	CDK1	FER	0.0503149594473085
1215	CDK1	FYN	0.00423444258585626
1216	CDK1	GRK4	-0.00477423377706021
1217	CDK1	GSK3B	0.0175927616250977
1218	CDK1	HCK	-0.00410132244410466
1219	CDK1	IKBKB	0.0576112380847409
1220	CDK1	INSR	0.0217115036520328
1221	CDK1	IRAK1	-0.0386939486305895
1222	CDK1	JAK2	-0.0400230472127152
1223	CDK1	LATS1	-0.0135362857615995
1224	CDK1	LCK	0.00711791703995868
1225	CDK1	LYN	0.025013913402451
1226	CDK1	MAP2K1	0.0234725101229181
1227	CDK1	MAP2K4	0.0205881586527221
1228	CDK1	MAP3K5	0.0058682252990927
1229	CDK1	MAP3K7	0.00830945766031466
1230	CDK1	MAP3K8	0.0588894950243413
1231	CDK1	MAPK1	0.0189809225654116
1232	CDK1	MAPK11	-0.0161754353914381
1233	CDK1	MAPK14	0.0599332787940492
1234	CDK1	MAPK7	0.0271612902967542
1235	CDK1	MAPK8	0.0532191451138182
1236	CDK1	MAPKAPK2	0.046756590748223
1237	CDK1	MARK2	0.0101180384071311
1238	CDK1	MELK	0.139166533414482
1239	CDK1	MET	0.0231840569188257
1240	CDK1	MTOR	-0.00880874569792933
1241	CDK1	NEK6	0.0346287246918227
1242	CDK1	PAK1	0.036904748792832
1243	CDK1	PAK2	0.0260998205253236
1244	CDK1	PAK4	0.010098739887372
1245	CDK1	PDGFRB	0.036357028934618
1246	CDK1	PDPK1	-0.0319559897575967
1247	CDK1	PIM1	0.0634519268090799
1248	CDK1	PLK1	0.0295644739699323
1249	CDK1	PLK3	0.0047680283998357
1250	CDK1	PRKAA1	0.0277444514945122
1251	CDK1	PRKACA	0.0189811479742561
1252	CDK1	PRKCA	0.0474804192192844
